User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Calories
20001645,male,47,171,55,0.4360298621347994,97,1.35585354330225
20001646,male,28,176,86,0.3228935062376082,151,2.443975413395207
20001647,male,24,169,84,0.4079014753223435,159,3.1753661408533285
20001648,female,48,172,77,0.4478745961965469,177,3.5578083022822815
20001649,female,27,181,86,0.3217690654728938,137,2.2096598811369534
20001650,male,56,176,56,0.42835147800849993,115,1.6078601078527053
20001651,female,30,168,75,0.32755080610429227,96,1.3745903543028128
20001652,female,48,183,68,0.29549866362557425,86,1.007221547760003
20001653,male,24,146,82,0.34203027926125373,85,1.3895028956456903
20001654,female,59,190,68,0.3919515792090483,109,1.693284575542523
20001655,female,59,152,64,0.40896068543953246,179,2.730716962653251
20001656,female,53,163,78,0.28557875629736934,60,0.7789935720349269
20001657,male,37,169,83,0.35710675051867824,83,1.4338917556626503
20001658,male,21,168,59,0.4699569580268157,82,1.3252141703956624
20001659,female,24,180,69,0.49210430003687994,146,2.889490224538834
20001660,male,18,159,54,0.2424160303946515,102,0.7782468830411517
20001661,female,59,172,40,0.23094372190444717,114,0.6138088224696941
20001662,male,30,164,73,0.3922285444762162,77,1.2850348465547585
20001663,female,39,172,79,0.30489462860781463,108,1.5162218232614355
20001664,male,38,169,73,0.17474077947271235,72,0.5353178786552844
20001665,female,39,170,40,0.28228729021576143,123,0.8095031641250156
20001666,male,45,164,64,0.43558158115741735,71,1.1536390622142232
20001667,female,26,164,40,0.4324756434610608,154,1.552760550282593
20001668,male,43,172,90,0.331561716272194,127,2.208883100189144
20001669,male,26,179,53,0.32419264496251177,146,1.4621569945453223
20001670,male,32,164,88,0.3598358141447925,110,2.030214225451442
20001671,female,27,161,84,0.23979890352119201,105,1.2327582032217441
20001672,female,41,176,56,0.34201454163031847,71,0.7925981793557653
20001673,female,59,169,53,0.17034878668554945,122,0.6420027198873932
20001674,male,25,178,75,0.32518651826104455,121,1.7200508607333478
20001675,female,41,160,57,0.27868368208353084,116,1.0740055063171612
20001676,male,33,152,71,0.3916232019678866,148,2.39856007908807
20001677,male,43,164,62,0.37945119471754246,159,2.1802528429005967
20001678,male,44,162,43,0.2936119600609363,150,1.1038131915662288
20001679,female,54,169,40,0.1690909938261972,77,0.30355215211678926
20001680,male,21,163,73,0.2507578764649868,134,1.4296981820183494
20001681,female,41,177,61,0.37778261672972074,69,0.9267935854238301
20001682,female,36,167,61,0.19079111433916818,143,0.9700321761075287
20001683,male,53,171,80,0.20254747394448797,105,0.9916724324322131
20001684,female,56,171,87,0.38234500818902906,75,1.4541126868583332
20001685,male,27,171,65,0.4185891336497641,163,2.5849433762512204
20001686,male,42,169,64,0.2738499026709041,133,1.358646045123103
20001687,female,35,175,77,0.329891021838854,102,1.5101619241330324
20001688,male,36,162,49,0.4819037883278862,63,0.8670798482625991
20001689,male,53,183,73,0.4818478540586565,124,2.5422402916787075
20001690,male,27,167,78,0.26916759148781005,170,2.0803117190805307
20001691,female,50,156,80,0.43666262500569675,131,2.667285026434798
20001692,female,22,171,40,0.36464801760228627,176,1.4962654198848557
20001693,female,52,161,58,0.49182816445012667,76,1.2636217827851897
20001694,male,51,176,56,0.32587118990369884,128,1.3614637617224614
20001695,male,50,192,71,0.42490228933852053,155,2.725468964602187
20001696,female,38,162,77,0.42271237653829036,123,2.3334737694617322
20001697,female,34,173,92,0.33247762254435875,70,1.2479880039825049
20001698,female,39,152,62,0.4318767047657693,129,2.0132759328062604
20001699,female,54,174,62,0.2536801111023322,133,1.2192474971844731
20001700,female,32,161,87,0.2074176787634096,147,1.5461245643310575
20001701,male,52,163,74,0.3083879148851054,151,2.0084829097969665
20001702,female,45,158,89,0.4812102188778616,152,3.794290330171032
20001703,male,24,177,74,0.33358153606750957,139,1.9999108991944066
20001704,male,49,180,52,0.37841971288230897,85,0.9748956763192012
20001705,male,28,170,50,0.3747208186359584,108,1.1794070108839196
20001706,male,27,161,46,0.21085762242317682,153,0.8649692945980599
20001707,female,26,185,79,0.2967656274590701,174,2.377672640773386
20001708,male,31,162,87,0.4023129909739583,69,1.4076494757217173
20001709,female,30,148,97,0.4906633661935754,124,3.4398473988273444
20001710,male,42,174,82,0.22267257943234203,97,1.0323202575662547
20001711,female,19,158,87,0.3034806301130388,87,1.3388490212069157
20001712,female,52,179,61,0.1983645999342431,120,0.8463253993994473
20001713,male,24,166,52,0.24745881988308535,132,0.9900162779834561
20001714,female,38,176,82,0.2922531144420501,61,0.8520497600045243
20001715,male,35,184,76,0.3468810826507835,153,2.3509736535111867
20001716,female,20,157,71,0.24352229407969364,158,1.5922684325061278
20001717,male,59,164,75,0.24252088705956193,175,1.8552847860056485
20001718,male,56,169,74,0.42594332638006793,81,1.4880950767363257
20001719,female,58,185,89,0.48754722098229375,131,3.3131424630978366
20001720,female,28,163,89,0.27453765591715207,111,1.5808003730638036
20001721,male,56,164,78,0.39599733954522676,100,1.8003170476696138
20001722,male,41,174,82,0.2526934871193069,127,1.5338176996329553
20001723,female,36,164,77,0.475984084988544,153,3.268411357345736
20001724,male,21,171,63,0.3909674533884661,62,0.8900921430823175
20001725,male,43,154,81,0.4342256182125233,176,3.6080724694299935
20001726,male,55,192,49,0.1831180143997216,157,0.8210865271271998
20001727,female,59,156,85,0.3661686560802082,150,2.721156212756062
20001728,male,49,166,52,0.3425374437861274,151,1.5676549078747692
20001729,male,56,169,74,0.264332302303844,106,1.2085091604895883
20001730,female,53,189,57,0.25414332835243936,150,1.2665051237494995
20001731,male,57,156,78,0.3600082674389899,106,1.7349024698795885
20001732,male,54,189,69,0.4021618783357417,167,2.701024886025147
20001733,male,50,177,46,0.17772425234506298,81,0.38596832886997645
20001734,male,53,174,76,0.35580052730790146,95,1.4972899447464625
20001735,female,20,160,61,0.22348650964887623,126,1.0011838053854218
20001736,male,26,175,83,0.21345424379536687,98,1.0119780316640825
20001737,male,25,162,70,0.3743731626982282,110,1.680186754189648
20001738,male,50,182,75,0.270290039072491,119,1.406048783255098
20001739,male,23,160,55,0.313626744378288,162,1.6287443304335758
20001740,male,58,168,61,0.28666626981325766,122,1.243450164313868
20001741,female,56,164,63,0.38277877338417454,103,1.4477305655426898
20001742,female,21,160,82,0.32337325535548966,89,1.3755300445348866
20001743,male,30,177,95,0.48781955401264915,109,2.9442279493925727
20001744,male,19,175,57,0.28412758636882174,121,1.1421831556854165
20001745,female,22,182,86,0.4134281134209451,149,3.087783544162006
20001746,female,44,152,40,0.2524308558610148,74,0.43550813715175773
20001747,female,49,180,52,0.3362510308753823,86,0.8764508013006879
20001748,male,38,195,55,0.350856583967319,105,1.1809832616339957
20001749,male,25,165,49,0.2763697603542441,103,0.8129913966388728
20001750,male,55,188,46,0.32392684297087637,107,0.9292887311569753
20001751,male,25,167,76,0.259759545966164,155,1.783523886006309
20001752,male,20,156,66,0.16866692722466065,98,0.6358608222827927
20001753,male,20,166,75,0.23854943387929292,120,1.2513621731496622
20001754,female,39,180,80,0.40002139083106686,134,2.4994250833732674
20001755,female,23,161,73,0.42365434149512565,87,1.5682521698812881
20001756,male,19,163,79,0.26006762237964,146,1.748349917518459
20001757,male,40,175,68,0.30268099960602396,125,1.4995681523338442
20001758,male,19,170,52,0.17912188671287038,113,0.6134689202578988
20001759,female,55,175,85,0.2456876336992269,157,1.911014572086004
20001760,female,34,172,61,0.42640642779076643,89,1.3492912608031957
20001761,female,52,174,55,0.36866209008835243,165,1.9500117925159053
20001762,female,51,165,67,0.23525684065145713,127,1.1667636949973221
20001763,male,40,172,56,0.25248066504081074,133,1.0960488646219644
20001764,female,47,160,63,0.43893400766318674,165,2.659413365629716
20001765,female,25,182,75,0.2363614009816336,158,1.6325144306657176
20001766,male,39,163,75,0.27805257528237703,132,1.6044428029722533
20001767,male,53,181,56,0.38811956388488145,150,1.9002333847803796
20001768,male,22,167,62,0.3537041285693595,111,1.418786085183211
20001769,female,30,172,86,0.3202900684112714,125,2.0068460572169093
20001770,male,46,165,77,0.4665803636599148,67,1.4029884903108174
20001771,female,48,159,101,0.2399034875716839,70,0.988594291585395
20001772,female,33,152,87,0.4138066302876666,159,3.3363833480598166
20001773,female,59,159,87,0.21968794687272777,67,0.7463841503814589
20001774,female,47,166,49,0.3719112778273817,80,0.8497428875800019
20001775,male,33,172,81,0.45687452113710436,155,3.3433033172193563
20001776,male,29,180,69,0.3193005951593793,60,0.7704814589937297
20001777,female,34,165,61,0.40809816906377633,93,1.3493964179204454
20001778,male,33,161,72,0.4401311176663294,130,2.401154175190846
20001779,female,29,155,84,0.21200880829253424,131,1.3597736142743246
20001780,female,25,174,77,0.40194229842737,153,2.759993064073316
20001781,male,37,183,56,0.4732803413295587,120,1.8537444409196158
20001782,male,20,182,81,0.3587902032851814,121,2.0496187645977284
20001783,female,33,177,60,0.22870741484291868,147,1.1757390782244763
20001784,male,47,176,73,0.20898084386298102,119,1.0581285271145546
20001785,female,40,186,65,0.25324511015558265,133,1.27605146105195
20001786,male,45,173,66,0.20117108967222752,167,1.2923736602140787
20001787,female,57,176,81,0.3377980238616825,108,1.7223761457124795
20001788,female,22,166,54,0.18990156090224486,106,0.6335636944551649
20001789,male,37,156,99,0.24113487487874216,60,0.8348502742373275
20001790,male,57,163,42,0.3133034813040715,133,1.0200660065690483
20001791,female,18,169,61,0.32463825013400716,63,0.7271637092401654
20001792,male,47,170,75,0.35513282838232146,120,1.8629253511712633
20001793,male,38,189,78,0.4018716542502422,156,2.8501564426830206
20001794,female,37,170,68,0.18240954655515587,125,0.9037090106475436
20001795,female,23,181,69,0.19354031739192776,92,0.7160947505714496
20001796,male,39,165,76,0.1869530506015936,154,1.275348842471927
20001797,male,35,166,66,0.3077167718216368,92,1.089043064726285
20001798,female,25,156,90,0.18061598162764478,147,1.3927659575270945
20001799,female,56,162,82,0.4153604222771088,133,2.640296674663561
20001800,female,49,175,83,0.24100006034615928,80,0.9327115478356959
20001801,female,50,170,55,0.4797374977633196,168,2.583674267954134
20001802,female,33,179,68,0.3288012516990371,84,1.0946714312565704
20001803,female,29,171,65,0.31544191748073386,178,2.1272321399755048
20001804,female,55,166,54,0.4268462308798334,60,0.8060808136066706
20001805,female,51,191,75,0.4043846612976637,91,1.6086421826421062
20001806,male,31,169,61,0.369103013649381,83,1.0892251024394013
20001807,male,53,181,79,0.47838223541679,61,1.3436745556131322
20001808,male,50,165,53,0.30741975366235896,147,1.3960053981709186
20001809,female,40,177,95,0.4361772252574288,143,3.453701118414065
20001810,male,19,179,56,0.2933643152486062,155,1.4841887437057484
20001811,female,58,172,73,0.44611522476536825,90,1.7083408955672224
20001812,male,38,146,81,0.2531582096553229,113,1.3505715627626709
20001813,female,19,170,61,0.2630890242786775,139,1.3001979849120484
20001814,female,44,182,82,0.392623178005818,112,2.101696166938024
20001815,male,26,175,51,0.23757109831726544,143,1.009861794530499
20001816,female,18,174,91,0.24305139567514292,136,1.753236659618903
20001817,male,28,152,70,0.26842080967247156,73,0.7994645395284894
20001818,male,20,162,61,0.3929762565534586,153,2.137714485978113
20001819,male,40,174,65,0.4631293641410773,146,2.5617140680073143
20001820,male,43,174,82,0.39152255037566225,138,2.582330607801151
20001821,male,21,182,61,0.4426047481147084,78,1.227446662491645
20001822,male,35,168,58,0.34785352989815654,92,1.0818682081413116
20001823,male,23,174,66,0.18964107378171507,107,0.7805886676042295
20001824,male,52,170,52,0.20015540383616687,93,0.5641774649204213
20001825,male,39,160,97,0.3514639927889718,87,1.7287569873423176
20001826,female,32,147,61,0.27593365621403654,156,1.53045735199053
20001827,female,39,174,82,0.2401893578789809,136,1.561236316255842
20001828,male,54,171,73,0.3220856424342069,127,1.7404440633301048
20001829,female,59,163,55,0.38883224696810054,87,1.0844420273012618
20001830,female,29,153,69,0.29499731591195283,170,2.0168713634058006
20001831,male,59,176,81,0.4341807523857806,82,1.6808600734247325
20001832,male,55,167,67,0.41284108219046456,155,2.498915275039391
20001833,female,35,175,87,0.4116382940531889,176,3.6737518112647303
20001834,male,52,188,85,0.4950632298924628,147,3.6054464906608286
20001835,male,47,148,83,0.2650766591238783,179,2.295433601768874
20001836,male,41,163,63,0.38157519544696505,138,1.9335788824001328
20001837,female,59,167,53,0.4518261133867712,86,1.200349653321852
20001838,male,47,184,60,0.35984147797130367,84,1.0570703256885017
20001839,female,31,153,72,0.4298340587051309,98,1.7677527431930693
20001840,male,23,189,78,0.30481739527997076,60,0.8314721817762678
20001841,male,20,171,40,0.3634971152182682,141,1.1949292596729448
20001842,female,33,169,69,0.18522213093477607,92,0.6853176508099645
20001843,male,24,168,72,0.4952558686082711,157,3.26305130601306
20001844,female,31,165,65,0.43333949381613907,103,1.6909897538977328
20001845,female,26,180,89,0.4562696905438165,117,2.7692337219345236
20001846,male,32,159,76,0.3980980927143154,175,3.086056414721373
20001847,male,38,173,89,0.2286833442695665,89,1.055787877347669
20001848,female,52,166,66,0.17700948080601073,146,0.9941580709643737
20001849,female,19,162,84,0.45488553591200453,150,3.3406793757377615
20001850,male,44,195,94,0.29877688457870766,86,1.4077820466474047
20001851,male,19,174,89,0.25462162534663996,120,1.58499779307209
20001852,male,52,176,53,0.3538909862796481,102,1.1150842087224762
20001853,male,35,181,66,0.3069661741585731,152,1.794899629909704
20001854,male,31,155,64,0.38388866522918563,134,1.9188993010660609
20001855,female,37,187,77,0.32793107768483787,117,1.7219529716799764
20001856,female,35,144,80,0.3990777134800902,153,2.8470888212892747
20001857,female,27,162,57,0.45114108983638096,88,1.318961246143813
20001858,female,42,165,71,0.23185233698526303,150,1.439206820954807
20001859,male,19,175,40,0.27647762685516225,163,1.050678176935755
20001860,female,42,172,91,0.3122718621902129,165,2.732878429143868
20001861,male,50,168,62,0.4873528160092127,154,2.71217690342919
20001862,male,53,169,70,0.28844453784916174,108,1.2710020115785463
20001863,male,48,160,65,0.29369994986420983,177,1.9694847323722797
20001864,male,31,155,87,0.38449084098652037,105,2.047183033748629
20001865,male,18,177,40,0.30639990329664973,136,0.9715153048071145
20001866,female,33,176,69,0.48374124854653505,79,1.5369205809964037
20001867,male,20,185,68,0.4648229201584813,177,3.2608576230674458
20001868,male,52,162,63,0.3378029259252243,144,1.7861937753562902
20001869,male,58,176,95,0.38159174464928325,150,3.16939200484419
20001870,female,23,167,56,0.1860101872945402,67,0.4067819583906841
20001871,male,42,181,81,0.398576842677466,151,2.8414247028822
20001872,male,30,180,75,0.4024002909830108,152,2.6737774763145423
20001873,male,51,172,88,0.28639976521440264,140,2.056579434051583
20001874,female,25,166,59,0.23989429454175756,95,0.7837140978998184
20001875,male,38,179,59,0.47169280060567226,118,1.9140593047845853
20001876,female,51,176,86,0.30890163360170925,73,1.1303257970666065
20001877,female,21,163,76,0.3845687016005702,116,1.9760941867296222
20001878,male,42,156,46,0.17777626499208532,89,0.42421277111722816
20001879,female,32,167,61,0.3046890555256121,101,1.0941331751515213
20001880,female,21,185,75,0.43908627033796,79,1.516353071307121
20001881,male,29,181,82,0.29585866680023837,87,1.230210767732548
20001882,male,49,158,59,0.3677203867122923,69,0.8725311361096324
20001883,male,49,158,40,0.23661860016151312,170,0.9378209204115744
20001884,male,45,182,77,0.3055085496131865,123,1.686480515916697
20001885,female,30,158,51,0.47587923935106224,107,1.513605982469441
20001886,female,48,175,40,0.3554839165670124,124,1.0276938461119025
20001887,male,31,163,40,0.46731048636431055,135,1.470826376511213
20001888,male,37,186,82,0.46733976649651443,170,3.7971489553489373
20001889,male,35,162,71,0.48138260014149314,81,1.6135999771897154
20001890,female,46,181,66,0.4651305533600351,95,1.6998262519764393
20001891,male,23,171,90,0.16776037633676688,177,1.5576407148260516
20001892,female,49,172,79,0.4780049638605323,104,2.2890483192798268
20001893,female,46,150,94,0.21248647969512546,62,0.7217935015636885
20001894,female,19,147,49,0.17997541703705017,77,0.3957875391145178
20001895,female,40,167,69,0.1851295115260176,63,0.46905894076324034
20001896,male,36,172,45,0.2829720650588112,178,1.3211076376819997
20001897,male,48,158,66,0.37360136175626457,93,1.336587692359515
20001898,male,22,159,66,0.3007703988396659,170,1.9669352871318126
20001899,female,36,175,79,0.17518476154979315,179,1.4439048384783644
20001900,female,51,175,70,0.3254942113915716,131,1.739701461045672
20001901,male,27,168,79,0.3140435807567934,63,0.911002742545767
20001902,female,42,177,80,0.4189497551672156,69,1.3479169722819948
20001903,female,19,158,102,0.25987096614181276,117,1.8076149212200694
20001904,female,28,166,65,0.23917705793145572,108,0.9786305174927976
20001905,male,48,186,55,0.25197965255887544,132,1.0662626989308481
20001906,male,32,170,73,0.2679132742099493,112,1.2767246334510611
20001907,male,26,171,57,0.36638829112238885,172,2.0936641270212446
20001908,female,40,193,92,0.32384182848402665,124,2.153300189104395
20001909,male,36,156,65,0.278964855059686,143,1.5113359396202153
20001910,male,26,177,61,0.29143805276122614,167,1.7304325899132473
20001911,male,52,186,62,0.29030788671965874,77,0.8077991132706537
20001912,female,38,166,80,0.4908022315701058,87,1.991030401349997
20001913,female,26,178,67,0.24433232935098417,72,0.6869899085285318
20001914,female,45,160,60,0.4393538534240862,76,1.167727224597777
20001915,female,24,163,94,0.40273694586272896,121,2.6699112129643043
20001916,female,33,173,57,0.16852333520118354,98,0.5486850156814214
20001917,male,33,177,70,0.4977254060418293,110,2.23379162231573
20001918,male,50,181,79,0.41881312354452455,177,3.4133652483734567
20001919,female,21,185,45,0.3941498621169304,78,0.8063630493434483
20001920,female,21,169,77,0.3017749025588791,124,1.6794135457284696
20001921,male,56,181,54,0.3517343629714299,71,0.7860117363343494
20001922,female,57,166,82,0.2510902985558234,98,1.176066783987708
20001923,female,34,179,55,0.17849446838189917,123,0.7038087886717822
20001924,female,54,172,80,0.44534055281532425,173,3.592447723419069
20001925,female,56,174,86,0.46549483122705726,106,2.4733256566258124
20001926,female,46,174,82,0.22082354553807995,67,0.7071249430685348
20001927,male,53,153,73,0.4290186986152443,106,1.9349380706756891
20001928,male,55,158,66,0.41371755776188623,77,1.2254645034953282
20001929,female,56,171,61,0.22612500064536348,87,0.6994550205676817
20001930,female,54,153,92,0.30727626752493126,134,2.207922207181886
20001931,male,52,178,59,0.3075859736113678,68,0.7192660712293623
20001932,female,24,178,54,0.41998808610174954,115,1.5201648771346867
20001933,male,44,173,79,0.4458869685920185,133,2.730647466615009
20001934,female,45,158,58,0.19825837379712366,110,0.7372492533269499
20001935,male,39,183,55,0.354323078301401,62,0.7042323033988188
20001936,male,31,190,48,0.42058283230962845,178,2.0944736649363054
20001937,female,24,171,62,0.4287301980217195,104,1.6112807789605306
20001938,female,54,175,68,0.21599784147680298,153,1.3098207849023722
20001939,male,39,172,73,0.34183504771693135,99,1.439914701512725
20001940,female,22,175,84,0.45251956878756766,117,2.5921768962771994
20001941,male,19,168,77,0.27283952552842805,106,1.2979740180058803
20001942,female,44,169,67,0.3083722996372657,101,1.216280262101877
20001943,female,38,179,67,0.43478617044544415,62,1.0526993068977044
20001944,female,55,193,77,0.19643984039458745,103,0.9080706638016358
20001945,male,32,155,89,0.4531644299629927,166,3.9022584651649828
20001946,male,38,168,71,0.270385572243603,142,1.5888845063698318
20001947,female,27,158,62,0.16715010553037574,77,0.4651051976446023
20001948,male,40,185,55,0.24471971501878606,130,1.0198519323611468
20001949,female,56,164,48,0.1965002136318355,167,0.9180849295555711
20001950,male,22,155,79,0.19746163566541472,144,1.3092857363864876
20001951,female,18,176,78,0.3976119113808638,77,1.3918961614563072
20001952,male,30,187,78,0.23799211187968827,164,1.774447426896155
20001953,male,38,176,68,0.47824745432566085,96,1.8196796396998125
20001954,male,43,172,91,0.338814848863768,114,2.048664312545705
20001955,male,38,174,62,0.3200327526516395,123,1.4225035240890465
20001956,male,35,184,84,0.31142783940671726,162,2.4700961368111662
20001957,male,54,161,69,0.3975292132238773,171,2.7338606460371997
20001958,female,49,168,60,0.31742092084120277,171,1.8982133833070602
20001959,female,53,165,78,0.20953345207506396,60,0.5715593639003002
20001960,male,34,158,76,0.4600573935469188,170,3.4644687743535516
20001961,female,52,166,75,0.30946511630855283,66,0.8928510698525047
20001962,male,28,181,71,0.19133485856650084,91,0.7205364637840715
20001963,female,38,175,69,0.343121995832587,121,1.6697257451830827
20001964,female,43,176,105,0.38244895281856783,117,2.738487481762073
20001965,female,21,171,87,0.2585274880525862,132,1.7304618664296103
20001966,female,51,175,80,0.43344680255794743,117,2.3646876076464207
20001967,male,35,161,71,0.38992528201245463,172,2.775430225608467
20001968,female,57,166,85,0.3834470564214778,88,1.6717415209561757
20001969,female,52,171,77,0.3069416509559314,92,1.2673497991310028
20001970,female,58,172,70,0.4873051004704293,170,3.379948176862898
20001971,male,46,173,65,0.25806305598308255,69,0.6746063212604616
20001972,female,46,168,68,0.3592351670051509,133,1.8936578899442722
20001973,male,55,166,40,0.26968505249087255,141,0.8865395256968522
20001974,male,59,200,73,0.41493491765718465,120,2.118586557857415
20001975,female,38,179,62,0.18259716129004047,143,0.9435911775071135
20001976,male,59,174,93,0.1819646226250164,80,0.7890817875295569
20001977,female,30,167,70,0.4369536565062638,162,2.888088888043802
20001978,female,58,165,52,0.311422720354557,76,0.7173471100903049
20001979,female,34,168,69,0.28039335153345196,108,1.2178749032799028
20001980,female,26,172,54,0.3691756207251128,69,0.8017481886161175
20001981,female,58,151,77,0.40063311462299117,125,2.2475517730349805
20001982,female,18,154,74,0.23373378228146888,140,1.4113780709284218
20001983,female,19,163,84,0.22847708046824386,172,1.924032911872738
20001984,male,46,172,58,0.4860502492532939,148,2.431828826504046
20001985,male,50,167,70,0.36322143546152313,124,1.837609886286938
20001986,female,27,184,49,0.29670549243142275,171,1.4490384157168852
20001987,female,57,155,80,0.4338138982231688,117,2.366690313780707
20001988,male,38,162,77,0.3417196529259724,127,1.9477200089613407
20001989,female,45,185,77,0.24722093679152712,131,1.45348110925969
20001990,male,28,171,70,0.23557843521385796,109,1.0476644170830691
20001991,male,51,178,76,0.2989530887232739,160,2.118842828601435
20001992,female,25,190,94,0.4532986200866265,82,2.036517873657298
20001993,female,39,163,65,0.1871493053480863,126,0.893375924009625
20001994,male,25,169,72,0.23950866691825437,146,1.4674682335871907
20001995,male,32,167,53,0.46438393961753044,168,2.410041194469475
20001996,female,34,150,56,0.20724485632308348,166,1.122902370323984
20001997,female,40,166,71,0.3765419060880561,121,1.88546796886088
20001998,male,41,178,86,0.23783712270700838,137,1.6332805253306586
20001999,male,36,175,66,0.3686222825039628,107,1.5172998686993404
20002000,male,22,176,66,0.29436805561474405,116,1.3135745545498343
20002001,female,49,166,63,0.2005589654769973,168,1.2372402356689773
20002002,female,18,163,61,0.3608250225180355,171,2.1937377863333376
20002003,female,40,182,74,0.39434758236152867,167,2.840465355017284
20002004,male,54,165,47,0.39342420632193426,76,0.8190957087323361
20002005,male,25,172,89,0.3790114696909032,162,3.1850737813734353
20002006,female,30,171,60,0.3334082603118486,173,2.0171390267872735
20002007,male,25,184,80,0.3398242056197752,103,1.6320882762246212
20002008,male,40,179,50,0.3785467032693199,122,1.3458957644238334
20002009,male,18,157,80,0.3967531205822137,153,2.830504777054184
20002010,male,41,158,80,0.3849589129437951,127,2.27966068949665
20002011,male,52,175,75,0.3623151883044839,179,2.8350645891699715
20002012,female,41,169,55,0.21861299493470612,114,0.7989243130316683
20002013,female,34,165,73,0.2368721794976206,145,1.461393063075406
20002014,female,22,180,52,0.2534080070117828,155,1.1904673755687252
20002015,female,37,171,66,0.47322055236250077,119,2.1662901157829615
20002016,female,38,170,85,0.4197983639323221,162,3.369277680442879
20002017,male,57,177,81,0.35095560651229274,125,2.071139443574688
20002018,male,48,166,70,0.2506856428480156,109,1.114849190873695
20002019,male,53,185,55,0.20363050774805705,72,0.47000248394054406
20002020,female,28,162,79,0.4662530753266582,107,2.297178280371982
20002021,male,32,176,70,0.4642220052743057,148,2.8031581566483674
20002022,male,36,184,40,0.20356519856523053,170,0.8068161241419651
20002023,male,24,156,81,0.4324055553654987,90,1.8373035591924434
20002024,female,45,166,69,0.31554835643663753,102,1.2944262395731865
20002025,male,22,181,88,0.27465564427684674,78,1.0988234680929152
20002026,male,22,181,53,0.41303484540290236,142,1.8118115722470218
20002027,female,47,168,40,0.3714431803535768,175,1.5154881758425935
20002028,female,49,162,74,0.4266767025311124,136,2.502831897690616
20002029,male,25,179,74,0.19144295354431234,134,1.1064658822241769
20002030,female,27,181,44,0.2728623399858188,126,0.8817164509365755
20002031,male,55,158,55,0.27310561680557854,70,0.6128490041117183
20002032,female,49,157,111,0.27658436409592185,147,2.630450063046983
20002033,male,45,172,65,0.3341599575479351,132,1.6711053054151483
20002034,male,34,176,80,0.2610046010269825,139,1.691667763821969
20002035,female,48,167,60,0.3147945366958399,167,1.838472047340664
20002036,female,25,176,40,0.28925919770513864,154,1.03855622344053
20002037,female,57,162,67,0.4117653493401704,153,2.4602438445758907
20002038,female,42,148,66,0.36783359855835,171,2.4196556532549316
20002039,male,26,165,64,0.3845431441057718,178,2.5533313186320066
20002040,female,19,170,68,0.23686129802754816,129,1.2110298585277746
20002041,male,32,167,73,0.2751673884422965,73,0.8546824875823875
20002042,male,20,158,67,0.17372181587069144,115,0.780169784633915
20002043,male,53,151,51,0.20279156909772328,154,0.9283311333527937
20002044,female,21,164,77,0.2550180773296291,63,0.7210483125648867
20002045,male,31,178,40,0.18848790710067367,66,0.2900344207089681
20002046,male,58,182,40,0.3675441334515675,68,0.5826939679131594
20002047,female,58,181,81,0.49937670530794176,147,3.465714284973541
20002048,male,42,161,77,0.20027173802179615,120,1.0785834722901855
20002049,male,27,158,69,0.44041007088975503,104,1.84205161261656
20002050,male,38,174,49,0.20627208242171574,72,0.42416140852542256
20002051,female,53,176,59,0.38997133959881203,147,1.9713519182327466
20002052,male,29,174,66,0.38105253435300573,98,1.4365375703080834
20002053,male,44,149,46,0.4675723116037331,91,1.1408016287432523
20002054,male,57,161,58,0.20464853789350412,138,0.9547240201403424
20002055,female,19,169,79,0.2718148220272993,127,1.5895202694787953
20002056,female,30,174,91,0.19692658678489525,103,1.075833574796297
20002057,female,49,177,63,0.30246110860147796,136,1.5104665794670928
20002058,male,48,171,81,0.4705310578524816,92,2.0437287954165875
20002059,male,33,173,41,0.4271743836872854,155,1.5822783271424876
20002060,male,49,170,79,0.40763336681510637,87,1.6329699501272177
20002061,male,49,176,57,0.34434250162090063,79,0.9037632974256538
20002062,male,51,173,74,0.461161914111841,153,3.0432575402318567
20002063,female,28,170,66,0.3164805994137761,144,1.7531361423800564
20002064,male,27,167,89,0.21656188903354606,81,0.9099534578306802
20002065,male,32,170,56,0.4458617410402598,73,1.0623636876114477
20002066,female,34,174,79,0.25987944268390895,160,1.9146135306486298
20002067,female,57,172,65,0.184544513674816,153,1.0697149098662666
20002068,male,35,173,67,0.2086793435562638,99,0.8067734214427839
20002069,female,26,183,67,0.3696863053980494,138,1.9922754121740411
20002070,female,42,172,57,0.3690273213070575,74,0.9072505063420755
20002071,female,57,163,69,0.2533943903606782,120,1.222895807560082
20002072,male,31,178,69,0.40906004931532636,62,1.0199760393087918
20002073,female,42,156,73,0.42454671846651143,106,1.9147687757964247
20002074,male,39,159,71,0.4735008753778728,68,1.3324476976290613
20002075,female,47,173,81,0.3616458328927456,117,1.9976365197091668
20002076,male,37,175,83,0.4264744547158576,110,2.2694777182782264
20002077,male,38,157,54,0.41769989325721124,113,1.4855890535020646
20002078,male,49,166,83,0.25260301615573094,65,0.7943137929162126
20002079,female,38,163,52,0.2700753093125531,103,0.843116470749483
20002080,female,52,165,78,0.32616079858429053,150,2.2242302687456705
20002081,female,49,179,79,0.17301298917641617,104,0.8285166934028023
20002082,male,47,177,41,0.2657992577192412,145,0.9210172107906897
20002083,female,56,169,71,0.3246276244480793,104,1.3971379351446342
20002084,female,29,164,62,0.20268976509371459,110,0.8057091896559522
