User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Calories,Intensity
20002641,male,44,169,72,0.3228966890763803,69,0.9349907236331922,0.0
20002642,female,25,171,48,0.3784708610451168,165,1.7471080022096406,0.0
20002643,female,36,177,82,0.47764920251875903,169,3.8580845151286076,0.0
20002644,female,59,176,73,0.365294779418677,93,1.8706182056370775,1.0
20002645,male,18,165,80,0.4523719807724557,105,2.2148132178619435,0.0
20002646,male,46,164,41,0.4542599704341669,139,1.508916641676802,0.0
20002647,male,52,176,74,0.33961089194941974,99,1.876654857506464,1.0
20002648,female,57,177,52,0.28248988049920715,165,1.4127076789582067,0.0
20002649,male,31,166,64,0.3798579577773603,72,1.3202907540904345,1.0
20002650,female,52,154,78,0.31529244730494754,64,1.1872003794109223,1.0
20002651,female,37,167,71,0.19381362244064432,85,0.681747723233071,0.0
20002652,male,30,176,57,0.2926030334774779,94,1.1825442916865545,1.0
20002653,male,55,188,70,0.4980240460164416,73,1.9195838829657725,1.0
20002654,female,25,158,47,0.1828372900087624,67,0.43428348950492707,1.0
20002655,female,37,165,87,0.39888897063364226,150,3.0340634789168073,0.0
20002656,female,50,166,66,0.4470629016904157,79,1.358631822172631,0.0
20002657,female,43,183,86,0.3829086344917929,169,3.243713128901596,0.0
20002658,male,56,169,62,0.35658274372109666,104,1.734288058055996,1.0
20002659,male,38,160,62,0.40251813899291916,140,2.036419768792977,0.0
20002660,male,59,175,58,0.3097809124332186,87,0.9110957564690181,0.0
20002661,female,58,165,83,0.1971205791029589,88,1.085996969653586,1.0
20002662,female,26,157,59,0.4874572514344606,128,2.1456586891941187,0.0
20002663,female,41,161,79,0.3107669233280654,127,2.3518059400632185,1.0
20002664,male,54,187,64,0.38846307905600586,152,2.2025989769816925,0.0
20002665,female,58,173,40,0.3437701456297651,150,1.5558054590787083,1.0
20002666,female,34,171,61,0.1848910239925182,140,1.1909940201502052,1.0
20002667,male,41,167,52,0.48424886699751285,113,2.1462795268972275,1.0
20002668,male,38,172,70,0.43084574203810777,166,3.776276759815606,1.0
20002669,female,56,172,52,0.21636596482313164,134,0.8787376021401904,0.0
20002670,male,58,172,83,0.4938829587627556,178,5.503741382425404,1.0
20002671,female,56,171,68,0.4123004573905693,158,3.341301754714083,1.0
20002672,male,30,178,67,0.32410721680943627,65,1.0646644266004146,1.0
20002673,female,28,170,79,0.3704566855198577,98,2.163348497296602,1.0
20002674,male,36,160,84,0.2022455606715325,128,1.6402276766909822,1.0
20002675,male,28,163,69,0.35347050333853697,146,2.685907224477026,1.0
20002676,male,30,150,58,0.1912203573390198,126,0.8145069364927018,0.0
20002677,male,18,190,43,0.34828508570643396,154,1.7396422088933532,1.0
20002678,female,57,178,59,0.35089856292092847,93,1.1222217274526156,0.0
20002679,female,36,161,60,0.45814626172024797,82,1.7002200469234159,1.0
20002680,male,29,167,71,0.4083525000907647,66,1.4433557464922437,1.0
20002681,female,25,163,64,0.24985079740504001,128,1.1929790211365312,0.0
20002682,male,25,185,80,0.4628087140626189,142,3.9656624166353045,1.0
20002683,male,29,155,60,0.35774755494933524,99,1.602872587912427,1.0
20002684,female,50,171,69,0.36879315952467795,133,1.9726303551183597,0.0
20002685,female,43,168,87,0.2229937897407261,66,0.7463079700028996,0.0
20002686,female,56,178,75,0.4525911986563713,71,1.4047137688583318,0.0
20002687,female,45,168,69,0.47698837167218133,144,2.762367765801994,0.0
20002688,female,22,152,60,0.4249968831649694,104,2.000351044144697,1.0
20002689,female,25,167,60,0.4802508175483354,140,2.35130800271665,0.0
20002690,female,42,160,57,0.2674333013741153,159,1.4126988403203884,0.0
20002691,male,44,170,61,0.453706389454257,162,2.6132554693706904,0.0
20002692,female,40,184,81,0.3296310476212475,80,1.6111612165332017,1.0
20002693,male,47,152,66,0.22130573431452832,118,1.0045712228676444,0.0
20002694,female,40,161,49,0.3896001996778004,148,2.131144260253542,1.0
20002695,female,37,164,96,0.39470675690195967,152,4.344354580378104,1.0
20002696,male,35,166,74,0.26230817125223005,154,2.254759070776769,1.0
20002697,male,35,177,48,0.17583111054252334,87,0.5538499127232928,1.0
20002698,male,19,168,63,0.2332824196951878,83,0.7109888274502055,0.0
20002699,male,21,174,71,0.29992584922462895,130,1.613532514348681,0.0
20002700,female,47,163,95,0.22252097035328952,148,2.359892110274726,1.0
20002701,female,50,172,53,0.23134331607986805,98,0.7003595013675493,0.0
20002702,male,53,177,84,0.2971302214607565,72,1.0474196862757421,0.0
20002703,male,35,162,90,0.4872622047695201,146,3.7318159303342426,0.0
20002704,female,54,177,60,0.4214145051358828,95,1.4000593902057272,0.0
20002705,female,36,170,65,0.27324946707552134,79,1.0583654501321709,1.0
20002706,male,45,180,54,0.4838680229728494,77,1.1726638310351603,0.0
20002707,female,57,167,66,0.3818822640862442,97,1.4249751198707077,0.0
20002708,female,37,173,69,0.3184832148800467,131,2.1714149192439884,1.0
20002709,male,50,169,79,0.32276673298504904,103,1.5307885511001893,0.0
20002710,male,29,169,86,0.30358148927846396,62,0.9434688176282431,0.0
20002711,male,32,172,58,0.24433068418197987,71,0.5864439043489263,0.0
20002712,male,58,175,40,0.29554406407123524,94,0.8381967421704882,1.0
20002713,female,56,157,69,0.3426321280144642,139,1.915376248332835,0.0
20002714,male,19,184,74,0.34267578357674033,71,1.049386821857393,0.0
20002715,female,46,151,73,0.42057896740417267,127,2.9411015091322237,1.0
20002716,female,58,163,65,0.2862659523857842,74,0.8025588660543627,0.0
20002717,female,27,169,71,0.40559934310131746,85,1.846334564007837,1.0
20002718,female,19,174,92,0.3593639462562282,80,1.9950243489534332,1.0
20002719,male,28,185,75,0.4872818015089448,68,1.8745034787189807,1.0
20002720,female,30,151,64,0.2950949753446609,140,1.5411039992399571,0.0
20002721,male,27,164,62,0.46707215475359676,115,1.9410451158062902,0.0
20002722,female,31,148,67,0.44021418243276317,159,2.7333678395230576,0.0
20002723,male,35,170,94,0.37922142819648563,71,1.4751670217251496,0.0
20002724,female,26,172,67,0.3848381555807058,77,1.157192940304959,0.0
20002725,female,56,185,69,0.19488331153547023,96,0.9737127505179772,1.0
20002726,male,45,171,62,0.48340820186447747,151,3.413646407616522,1.0
20002727,male,20,180,86,0.20231202116524796,96,1.259874412398388,1.0
20002728,male,37,175,99,0.3544111029145024,109,2.884728159569441,1.0
20002729,male,23,165,76,0.2766902668163848,96,1.1766324745292516,0.0
20002730,female,44,155,71,0.3099506594299506,69,1.1453438458985559,1.0
20002731,female,19,172,70,0.3700610036122723,172,3.360746010405212,1.0
20002732,female,46,155,40,0.4696171259607739,125,1.3685984813713983,0.0
20002733,female,55,182,81,0.31918904119076713,154,3.003236921002281,1.0
20002734,female,20,168,72,0.4959098517688137,139,2.892758349961333,0.0
20002735,male,33,181,76,0.3642706884504999,121,1.9524742377203503,0.0
20002736,male,47,165,59,0.22018464754739148,70,0.5300284835760808,0.0
20002737,female,57,172,64,0.2300030982770841,137,1.5211432335516486,1.0
20002738,male,19,172,63,0.405370345196417,78,1.5025295066912314,1.0
20002739,female,34,169,85,0.18346593141446058,109,1.2821437988643256,1.0
20002740,female,58,165,64,0.32678052540740893,135,2.1296380206665244,1.0
20002741,male,29,173,101,0.2160730366011722,153,2.518542375810998,1.0
20002742,female,52,160,76,0.311072878392615,142,2.53221144272531,1.0
20002743,male,18,157,50,0.4166391406905732,140,1.6998876940175387,0.0
20002744,female,32,182,68,0.31960430941381135,77,0.9753812156414461,0.0
20002745,male,43,177,60,0.22115036966030896,101,1.010872021135282,1.0
20002746,female,54,170,40,0.25064179011888077,65,0.4915443563931422,1.0
20002747,female,38,186,93,0.2891798628840608,146,2.288579349602613,0.0
20002748,male,48,167,80,0.1898537278288049,174,1.5403538109740023,0.0
20002749,female,42,183,77,0.36144587869370726,91,1.4761738842553962,0.0
20002750,female,40,171,72,0.3691779304260167,70,1.4034668203075447,1.0
20002751,male,41,159,49,0.1873839757108558,117,0.8103082738459678,1.0
20002752,male,55,188,62,0.30077044039138734,162,2.2786506059109968,1.0
20002753,male,45,179,82,0.3046668942949083,126,1.8347284107954815,0.0
20002754,female,38,168,54,0.2779398561842004,65,0.7358576809557927,1.0
20002755,male,35,177,40,0.35257991344370393,176,1.8722597826569436,1.0
20002756,male,53,165,66,0.2819858300200373,159,2.232051586459405,1.0
20002757,male,52,178,67,0.3054697598259353,75,1.157817666814531,1.0
20002758,female,26,146,72,0.43250784914720186,170,3.9931101812008634,1.0
20002759,male,55,159,80,0.2207031184767338,114,1.5182356694116068,1.0
20002760,female,47,179,79,0.373038231767807,104,1.786388431113365,0.0
20002761,female,51,167,73,0.3351981338969485,115,2.122551200551797,1.0
20002762,male,49,172,87,0.2683572124931164,160,2.1772817404927225,0.0
20002763,female,20,156,47,0.40917821883013694,139,1.5580711598226458,0.0
20002764,female,20,188,77,0.3503961198470493,67,1.0536271165352835,0.0
20002765,female,45,181,79,0.32578717565356513,174,3.3778954753284314,1.0
20002766,female,32,167,51,0.38922310492373335,77,1.152909974632492,1.0
20002767,female,58,165,47,0.43409676932712027,149,2.2930132410223574,1.0
20002768,male,40,180,58,0.4908895966778587,136,2.9206977273973336,1.0
20002769,male,57,189,60,0.3764501227921245,82,1.0795298835542841,0.0
20002770,male,28,179,81,0.45814666180012764,80,2.2393161636420413,1.0
20002771,female,49,191,60,0.16703051367431898,164,0.957972491226517,0.0
20002772,male,53,160,57,0.3434118975752971,110,1.6241224166241077,1.0
20002773,female,50,161,60,0.23821584959006603,138,1.4877736855311914,1.0
20002774,female,41,158,86,0.19806415236104571,120,1.1913728533790353,0.0
20002775,female,56,174,70,0.34399033902146403,147,2.063116457315133,0.0
20002776,female,51,171,67,0.41560883538303134,117,1.8989238935879627,0.0
20002777,male,45,168,68,0.30409084082479326,94,1.4661418422907102,1.0
20002778,female,54,178,89,0.39003581644814495,103,2.083981426267284,0.0
20002779,male,24,182,58,0.3299064179469833,163,1.8178937033006835,0.0
20002780,male,21,154,89,0.31236195531980865,116,1.8796121847177936,0.0
20002781,female,54,164,73,0.26341888014528686,85,1.2328906741245638,1.0
20002782,male,18,178,67,0.2941978381670015,172,1.9760814884441464,0.0
20002783,male,18,165,107,0.2832652102648093,155,2.738235761420971,0.0
20002784,male,37,162,54,0.38206239467162717,66,1.027088511134158,1.0
20002785,female,36,180,64,0.20533950375971316,179,1.3710952812415427,0.0
20002786,female,46,157,51,0.1975454562292687,143,0.8397217100146616,0.0
20002787,female,27,166,84,0.3866709980694868,79,1.4955815531730838,0.0
20002788,male,35,173,95,0.34876602329296025,88,2.1992587544242714,1.0
20002789,male,45,164,95,0.3100666989142192,143,2.455143558196949,0.0
20002790,female,52,177,88,0.21748096146930118,153,1.7067011077297856,0.0
20002791,female,48,164,67,0.30367570395643717,88,1.0435893654501125,0.0
20002792,male,44,184,64,0.4299105877733372,90,1.443320391591949,0.0
20002793,female,28,168,44,0.46320707859641896,96,1.1404105337091996,0.0
20002794,female,55,176,100,0.4008588566547401,131,3.0607291672117927,0.0
20002795,male,22,177,77,0.1866373919602936,80,0.6701028920942382,0.0
20002796,male,25,163,62,0.3901365922003729,72,1.3136411810336301,1.0
20002797,female,51,149,89,0.24699519651543153,141,2.337940795322993,1.0
20002798,female,29,173,55,0.271750414342135,153,1.7248852871026092,1.0
20002799,female,55,170,76,0.2319577359866615,120,1.2330077961384684,0.0
20002800,female,18,175,67,0.42525193020673485,103,2.213574807354751,1.0
20002801,male,48,167,79,0.38286737421242634,111,1.9568635911760814,0.0
20002802,female,21,165,69,0.3706116848663937,106,1.5799239659286055,0.0
20002803,female,22,190,48,0.389324203223092,175,1.9061312989802586,0.0
20002804,male,47,155,71,0.2455907538013011,152,1.9991704844749754,1.0
20002805,male,41,177,85,0.31488147144178724,84,1.6958256525968889,1.0
20002806,male,20,164,69,0.37775124051632974,106,1.6103600140566656,0.0
20002807,male,28,166,81,0.3788646758727668,125,2.2358428229005716,0.0
20002808,male,21,166,54,0.43061728758504353,133,2.332774419688705,1.0
20002809,male,43,161,69,0.26236798889603685,116,1.5839950089848684,1.0
20002810,male,44,175,60,0.4234453738989408,157,3.008736661262279,1.0
20002811,female,44,183,81,0.3133948268723119,152,2.910424333232294,1.0
20002812,female,59,174,70,0.3900575640196449,120,2.4714047256284704,1.0
20002813,male,23,171,80,0.31857312668842896,162,3.114225253076738,1.0
20002814,female,32,160,86,0.4828700565969811,150,4.698463613561939,1.0
20002815,female,47,175,80,0.2264340882472148,153,1.6154196028279015,0.0
20002816,male,59,191,74,0.3916683628607857,174,2.939419586856792,0.0
20002817,male,54,166,55,0.3588450002560529,91,1.354711644966651,1.0
20002818,male,54,166,69,0.22424368031591485,92,1.0737248714811223,1.0
20002819,male,59,164,62,0.1886687786038893,166,1.1317798004451733,0.0
20002820,male,54,165,64,0.4330481296572212,152,3.177573549144681,1.0
20002821,female,52,142,64,0.21915044454875507,171,1.3979143511110899,0.0
20002822,female,40,174,55,0.228835560928592,67,0.4914995559213136,0.0
20002823,male,23,161,40,0.49281140799634643,135,2.0072912663988327,1.0
20002824,male,21,153,59,0.4057536171588769,77,1.0744031179473335,0.0
20002825,female,35,177,72,0.25016228053374084,120,1.630314729732118,1.0
20002826,female,26,159,49,0.36364965338386707,78,1.0483583127472826,1.0
20002827,female,46,166,70,0.3447039461341711,75,1.0547940751705638,0.0
20002828,male,30,184,98,0.44815775583794915,61,1.561525031821283,0.0
20002829,male,34,155,85,0.40977358261087476,135,2.740682798667991,0.0
20002830,female,49,154,94,0.4439070418310619,103,3.241850589880577,1.0
20002831,male,39,172,75,0.2371688626591208,72,0.966022658876693,1.0
20002832,female,21,181,87,0.38007306812233504,98,2.4442651040174614,1.0
20002833,male,22,154,59,0.1800802861394601,80,0.6411269798647384,1.0
20002834,male,54,174,60,0.18964687075974004,173,1.4848374653723735,1.0
20002835,female,58,175,40,0.4045090109015324,98,1.1960522434336511,1.0
20002836,female,30,149,87,0.17480670088131045,100,1.1471315159548394,1.0
20002837,male,51,177,93,0.3599216696335031,160,3.1215697903025466,0.0
20002838,female,39,178,61,0.44680169948151,137,2.8164438739362363,1.0
20002839,male,40,166,66,0.2933139361393428,145,1.6360883749889037,0.0
20002840,female,20,182,58,0.1816134789466376,136,0.8349819796398281,0.0
20002841,female,59,181,75,0.4046158165429089,173,3.959917194245943,1.0
20002842,male,51,171,86,0.4765621508213836,84,2.006593529762485,0.0
20002843,male,49,165,43,0.405723797352756,178,1.810010367906717,0.0
20002844,male,38,160,76,0.3594824143342584,159,2.531922974120847,0.0
20002845,female,38,169,65,0.24334294329302,130,1.550998393994483,1.0
20002846,female,28,175,71,0.171791874681499,139,0.9881841665464846,0.0
20002847,male,56,166,76,0.3982240361596844,137,3.127501392647381,1.0
20002848,female,21,148,67,0.24367539194809765,67,0.8250820922746365,1.0
20002849,male,18,182,68,0.45272089239411917,86,1.9969803130922672,1.0
20002850,male,45,171,66,0.3221213729442038,175,2.1685210826603805,0.0
20002851,male,41,166,84,0.3435451941241521,124,2.085676615335492,0.0
20002852,male,52,178,76,0.4179788480887889,105,2.5158982824160376,1.0
20002853,male,30,185,73,0.4264768692677811,151,3.5459382740109437,1.0
20002854,female,51,141,50,0.38088361102685603,122,1.7524999062789972,1.0
20002855,female,28,174,64,0.47947727180424765,61,1.0910382025750047,0.0
20002856,male,53,155,83,0.4940994787734731,148,3.5376619183990923,0.0
20002857,female,34,174,70,0.4822951481248723,147,2.892613380393734,0.0
20002858,male,52,171,79,0.44139306178131454,79,1.6056164460278446,0.0
20002859,female,35,176,96,0.4018750734147505,174,3.912674086197938,0.0
20002860,female,57,165,85,0.3877752859605559,86,1.6521886212451982,0.0
20002861,male,39,151,71,0.2012500589735113,114,0.9494264782161328,0.0
20002862,female,41,165,62,0.25716144893970416,73,0.877922735788259,1.0
20002863,male,36,174,40,0.168562741176459,132,0.518749427931393,0.0
20002864,female,54,180,67,0.21246995674466396,105,1.127450578469885,1.0
20002865,male,56,158,65,0.31307649238972945,102,1.2098349071055914,0.0
20002866,male,38,180,75,0.21551218359635776,159,1.9385013039944388,1.0
20002867,male,25,163,67,0.467221138225586,61,1.1129848272951597,0.0
20002868,male,45,173,65,0.4352330617784273,155,2.555812891066291,0.0
20002869,male,22,164,43,0.19053730402983943,128,0.6112523816044807,0.0
20002870,male,34,171,55,0.24963790515575532,178,1.843440411855311,1.0
20002871,female,54,178,77,0.43969062820383625,130,2.5653310011924626,0.0
20002872,male,53,157,95,0.4343487088532912,66,1.5873335614859079,0.0
20002873,female,36,163,68,0.48181685003926294,66,1.6310629201877713,1.0
20002874,male,44,171,74,0.49918258720578673,165,3.5525255871876054,0.0
20002875,female,51,194,84,0.492090021080374,160,3.8548363891352184,0.0
20002876,male,28,161,57,0.30337932857381383,101,1.3174013307835821,1.0
20002877,male,29,190,75,0.25010948126734406,134,1.465069881412311,0.0
20002878,female,38,190,58,0.4194700634756875,118,2.1654434920253935,1.0
20002879,male,28,169,82,0.2664242975813436,176,2.9002553204320085,1.0
20002880,male,56,167,72,0.43546678671044325,173,4.091377182714383,1.0
20002881,male,45,163,74,0.3446515767993082,178,2.646026046281427,0.0
20002882,male,22,169,58,0.4313090917449846,163,2.3766560436709865,0.0
20002883,female,34,155,80,0.2586266265723368,169,2.637459559120315,1.0
20002884,male,37,169,101,0.3360091051846069,86,2.2014394946721225,1.0
20002885,female,58,184,54,0.35467459786739397,159,1.7749376109915624,0.0
20002886,male,29,163,64,0.48103602257337735,145,2.60188261444032,0.0
20002887,male,23,167,73,0.2555325256101391,175,1.902695185693096,0.0
20002888,male,34,152,81,0.47889607976163157,128,3.7451753214620274,1.0
20002889,male,36,173,61,0.4349529718219053,70,1.0825109562703579,0.0
20002890,female,43,172,40,0.4102980180288984,131,1.6216853320584483,1.0
20002891,male,49,170,90,0.4289567563950417,142,4.1350450843895965,1.0
20002892,male,23,167,81,0.36847501529335236,86,1.4960759403795216,0.0
20002893,male,53,167,43,0.24802667015416194,107,0.6651394991810774,0.0
20002894,female,55,175,60,0.2298316562799509,131,1.3625996572775694,1.0
20002895,female,28,169,93,0.45544714528346353,104,3.322692526697023,1.0
20002896,female,50,173,91,0.40837980086527775,104,2.252688322341011,0.0
20002897,female,41,172,84,0.23773476092031634,75,1.129715583893343,1.0
20002898,male,40,181,67,0.3716977886248005,172,2.496636698533969,0.0
20002899,male,32,176,71,0.3158488271380746,150,1.9606090338290882,0.0
20002900,female,44,171,68,0.2195517233210313,60,0.6756672920672834,1.0
20002901,male,28,185,86,0.34395236978572147,151,3.3690665289881943,1.0
20002902,male,34,174,56,0.2605063641554724,148,1.2584333034531239,0.0
20002903,female,31,183,57,0.1987480413858572,61,0.5212468346663918,1.0
20002904,male,44,176,85,0.32231943284847026,104,2.149189141726988,1.0
20002905,female,35,151,69,0.3633695173645206,132,1.9290062602509572,0.0
20002906,female,45,183,90,0.18230213679371682,114,1.4108310280140943,1.0
20002907,female,21,171,59,0.30069758313699896,153,1.5821057283641393,0.0
20002908,female,24,169,69,0.2525539732788951,111,1.4590230647844777,1.0
20002909,female,52,172,56,0.17688353023574416,78,0.4503313172977858,0.0
20002910,female,26,166,70,0.20855418320383526,177,1.9490639745497627,1.0
20002911,male,25,172,47,0.21301138627279254,89,0.6720886571362286,1.0
20002912,male,34,164,62,0.22762474937265703,146,1.554174963053774,1.0
20002913,male,34,182,48,0.4344591904793071,77,1.2112027095858313,1.0
20002914,female,50,168,80,0.3131639554927131,99,1.8708235750302968,1.0
20002915,female,49,166,80,0.21569533075679562,113,1.470770995916966,1.0
20002916,female,25,160,44,0.20009898897596307,83,0.5512029658383351,1.0
20002917,male,36,172,90,0.2659801529096797,113,2.0403565512689736,1.0
20002918,male,55,171,107,0.4326718395681508,78,2.1047432894265725,0.0
20002919,female,20,173,70,0.2881532826465479,127,1.932240652114691,1.0
20002920,female,22,159,60,0.21996578676464604,139,1.3837482019055054,1.0
20002921,female,30,153,112,0.3013720605153866,67,1.705814082046771,1.0
20002922,female,48,176,50,0.3517705190956858,164,2.175750913538116,1.0
20002923,female,33,184,70,0.17652806121267128,82,0.7642958938263815,1.0
20002924,male,49,159,72,0.3758806004800577,87,1.3723465160201274,0.0
20002925,female,39,185,90,0.29836691767159645,139,2.1755551673560602,0.0
20002926,female,46,172,75,0.16990862504373147,116,1.1149889428584068,1.0
20002927,female,39,169,62,0.3912964663154603,119,2.177611790621494,1.0
20002928,female,20,166,55,0.4041292118542161,75,1.2574191763121179,1.0
20002929,male,27,156,64,0.37627992951956096,156,2.833684592883858,1.0
20002930,female,59,179,54,0.2806434058661408,134,1.1836287991681957,0.0
20002931,female,38,162,70,0.34320161802198706,76,1.3771994527986295,1.0
20002932,female,33,162,61,0.29571923537781175,104,1.0934649633266142,0.0
20002933,male,29,179,47,0.4002072433865648,157,2.2275032049218795,1.0
20002934,female,19,151,88,0.3611933954112295,128,2.371344030874475,0.0
20002935,male,58,154,62,0.19393303794248326,73,0.5115975704698473,0.0
20002936,female,41,169,50,0.38103118607299913,104,1.1548510919606787,0.0
20002937,female,52,172,67,0.3957461381126005,89,1.779989241409358,1.0
20002938,female,47,174,71,0.2902340602048998,122,1.8962798896761093,1.0
20002939,female,47,166,43,0.45859526031990144,161,2.3947477617697,1.0
20002940,female,52,195,74,0.44767145161498756,112,2.798627033200127,1.0
20002941,female,36,167,54,0.22505550796657928,112,1.0266852229028975,1.0
20002942,female,25,167,95,0.4680887694952895,168,4.354348969352981,0.0
20002943,female,43,162,77,0.31362412383169247,129,1.8157331374060603,0.0
20002944,female,57,171,64,0.4079165508780978,127,1.932489508598813,0.0
20002945,male,24,176,58,0.43803233565574534,91,1.7438592921258007,1.0
20002946,male,47,182,68,0.3350374736898966,132,1.7528241663527555,0.0
20002947,male,24,155,79,0.29970064645693856,129,2.303776605837893,1.0
20002948,male,20,167,69,0.4718171228716994,107,2.0303396197285672,0.0
20002949,female,18,174,66,0.2436178509784744,178,2.158782695742603,1.0
20002950,female,53,175,70,0.25232335923971483,165,1.6986408544017602,0.0
20002951,male,42,170,60,0.28720677133781236,149,1.9367255241161458,1.0
20002952,male,54,175,64,0.45315525932352185,124,2.096094251857885,0.0
20002953,male,18,161,40,0.4795960880710253,115,1.285865625845286,0.0
20002954,male,32,185,84,0.24002257158495394,82,0.9636234185935464,0.0
20002955,female,54,179,74,0.45462338254374846,96,2.4360747158056237,1.0
20002956,male,30,156,58,0.25273431982285643,152,1.298667359331125,0.0
20002957,female,57,159,98,0.49021374891662933,114,3.192115064545437,0.0
20002958,female,25,159,71,0.3658026306605275,165,2.4977630711724803,0.0
20002959,female,22,176,54,0.1690288224824608,77,0.5301284765281914,1.0
20002960,male,26,157,82,0.1780433013570593,121,1.02964374216345,0.0
20002961,male,18,166,75,0.21582817693490283,137,1.6727300364389068,1.0
20002962,female,53,174,75,0.22919105260625225,122,1.222308625128087,0.0
20002963,male,52,169,63,0.42253970760886556,166,2.5755992385239925,0.0
20002964,male,19,172,76,0.24092195880564998,178,2.458362160865222,1.0
20002965,female,57,159,66,0.48971387334995325,73,1.779692973243485,1.0
20002966,female,40,175,78,0.37870401906764606,75,1.291272503872368,0.0
20002967,male,26,163,41,0.39750583641783926,75,0.9219863942971482,1.0
20002968,female,51,166,63,0.23927217309506918,141,1.6032001268323537,1.0
20002969,male,31,172,95,0.4642354380316949,104,3.4596416506480874,1.0
20002970,male,21,171,58,0.3892715242733105,147,1.9344614835847604,0.0
20002971,female,47,170,60,0.4548018747806213,108,1.7177476980285684,0.0
20002972,female,48,162,63,0.4854936990770756,135,2.4066893650648797,0.0
20002973,male,55,167,51,0.20854699236986549,152,1.2194207405734743,1.0
20002974,female,28,170,40,0.19886241008964856,125,0.749995375195246,1.0
20002975,male,52,156,66,0.4344692755298786,124,2.6820111127064084,1.0
20002976,female,25,165,72,0.4553753530313901,70,1.7311549420841321,1.0
20002977,male,20,173,69,0.36125380695932857,109,1.583616959876533,0.0
20002978,female,31,157,67,0.2886668492501735,125,1.8235497248346675,1.0
20002979,male,30,181,70,0.3842098786917412,115,1.8027127508216498,0.0
20002980,male,49,182,85,0.26855469086415246,168,2.8926562862359586,1.0
20002981,female,51,157,67,0.24612856405115605,168,1.6147609024565763,0.0
20002982,male,36,183,61,0.3293817365090885,158,1.85032731428805,0.0
20002983,male,55,168,65,0.2387179425354599,105,1.2289199681725476,1.0
20002984,male,33,174,78,0.3279012027717243,146,2.816607625289716,1.0
20002985,male,19,165,91,0.48553550182119065,107,3.566005782415699,1.0
20002986,male,57,179,60,0.44659467853913015,87,1.3587706893792826,0.0
20002987,female,34,174,71,0.4805436398333408,101,2.599252309967572,1.0
20002988,male,51,161,75,0.4354429916157862,68,1.2943853956487543,0.0
20002989,male,59,158,55,0.2849169786487589,99,1.1701784527657655,1.0
20002990,male,33,155,70,0.43734841285051973,115,2.0520387530946382,0.0
20002991,female,55,171,48,0.47430524785107137,174,2.9880254900964776,1.0
20002992,female,19,175,43,0.4823452626123515,97,1.1726281898075661,0.0
20002993,male,19,176,75,0.3943992835616657,168,2.896468338476873,0.0
20002994,male,43,168,64,0.2371222146050377,87,0.7695442404224383,0.0
20002995,female,30,158,73,0.1799097177882303,82,0.8123201333131757,1.0
20002996,female,48,163,69,0.2157334093867186,122,1.058494124012426,0.0
20002997,male,51,181,55,0.4885156392979818,140,2.8372988330426776,1.0
20002998,female,56,165,69,0.32069894139758987,65,0.8383436841208883,0.0
20002999,male,20,171,51,0.45166200494401915,86,1.494232120493427,1.0
20003000,male,25,159,90,0.32168138451943035,114,2.489483043899171,1.0
20003001,male,40,173,49,0.3869391944866132,99,1.0940473560592296,0.0
20003002,female,31,165,67,0.17471359237411122,145,0.9893082290930173,0.0
20003003,male,44,180,54,0.24995498090645557,121,1.2319038375545546,1.0
20003004,male,46,177,78,0.31208976001419647,79,1.1208908818466448,0.0
20003005,female,56,165,65,0.37687701571805443,167,3.0857828613815506,1.0
20003006,male,56,168,62,0.22384039601772618,95,0.9944653205477814,1.0
20003007,male,18,164,82,0.42151715475683,147,3.832501413793859,1.0
20003008,male,34,155,70,0.2881349020454124,153,2.32766899268366,1.0
20003009,female,58,161,77,0.4391450897446282,175,4.4634706921644005,1.0
20003010,female,47,171,55,0.19932303013168912,119,0.9840179351541225,1.0
20003011,male,30,173,48,0.3932521958941239,133,1.8936508940207288,1.0
20003012,female,38,171,71,0.2644427777355034,100,1.41620440739265,1.0
20003013,male,36,166,65,0.43179439137420594,141,2.985006964552496,1.0
20003014,male,36,179,79,0.30072347568080354,115,1.5924081326236013,0.0
20003015,female,42,170,68,0.3884498774211888,112,2.231504703828858,1.0
20003016,female,39,177,73,0.4781017562121578,162,4.264755089733583,1.0
20003017,male,48,152,45,0.1735422106712548,66,0.3887742186946213,1.0
20003018,female,34,140,98,0.17037226077812453,165,1.6057244833816682,0.0
20003019,female,40,172,67,0.42342641739223785,162,2.6787358520359184,0.0
20003020,female,49,155,80,0.3821310171693594,120,2.1381868114984957,0.0
20003021,male,27,167,57,0.2643265735014776,118,1.0362387108790612,0.0
20003022,male,27,166,74,0.33146556759142076,103,1.4725480956031116,0.0
20003023,female,53,185,50,0.1806452218662896,179,0.942348703095633,0.0
20003024,male,25,173,76,0.23081520178708026,73,0.9659101806625324,1.0
20003025,male,37,171,64,0.30816545817572255,130,1.4944087681499725,0.0
20003026,female,49,178,70,0.4446814720738274,141,2.5581635725463143,0.0
20003027,male,31,173,80,0.32655572762002827,172,2.6190142561672123,0.0
20003028,female,45,165,51,0.3621208348419929,153,1.6469379724328643,0.0
20003029,male,41,180,59,0.45791793066459346,137,2.1573586549903703,0.0
20003030,male,32,158,76,0.2696063045296151,74,1.1436976747488072,1.0
20003031,female,39,173,101,0.40023310703401865,104,3.1710537681695072,1.0
